csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
12363.23097875805	1.0	27.0	9535.306376732295	9955.620672739677	-0.0955	0.0987	-0.0052	0.0166	0.063	-0.0522	10269.962735898198	0.03259673982909481	0.2083875852075866	-0.08940274033625396	-0.011973354825471365	0.05872235756180869
12275.569772760538	1.0	28.0	9533.576149546561	9956.49451852445	-0.0905	0.0963	-0.0007	0.0408	0.0527	-0.0766	10253.552075363057	0.05159282491680627	0.017432474331299196	-0.06958316814480604	-0.03268498506933444	-0.0162266706504968
12298.35665800644	1.0	29.0	9526.909575955951	9978.696480617207	-0.0709	0.1008	-0.008	0.0562	0.0711	-0.087	10289.6739089516	-0.03341183022903693	-0.056913495759478454	0.048357265004650624	0.07845603262229518	0.10090938503909494
12330.739859301815	1.0	30.0	9548.953429869072	9991.637889900883	-0.0769	0.1014	-0.0342	0.0413	0.0746	-0.09	10265.418148604722	-0.10824594974512908	-0.012790203187301664	0.009908865808087875	-0.049775748602270235	0.0018453908066514296
12273.244710095873	1.0	31.0	9558.816394963096	10006.815526477172	-0.0725	0.0955	0.0038	0.05	0.0655	-0.044	10317.402187726333	0.09620135338870697	-0.015851650180030447	-0.0220708111971109	-0.12726040673868527	0.07805903661596389
12378.352603099385	1.0	32.0	9554.433570440091	10018.517969489718	-0.0656	0.0897	-0.0109	0.0493	0.0573	-0.0543	10324.917193952633	0.041375856598271685	0.2016624459918798	0.023414971836405327	-0.08057897511549368	0.05517190724997608
12331.279447819086	1.0	33.0	9556.019776372095	10005.832751581642	-0.0662	0.0881	-0.0064	0.0587	0.0541	-0.066	10298.059216679649	-0.027618417538791042	0.023239109912540506	-0.02409599039445404	-0.06705507849397566	-0.0975608425531686
12322.470600208577	1.0	34.0	9563.460463940797	9995.121677166653	-0.0647	0.0865	-0.0087	0.0512	0.0654	-0.0639	10287.572129665888	0.15843228222323208	-0.053179559227712066	0.13255130481393892	0.034728188223789626	-0.074937337843841
12270.210564713847	1.0	35.0	9556.501083174662	9967.26784495951	-0.0431	0.0865	-0.0124	0.0501	0.0542	-0.0545	10269.312121250308	0.06842288730043482	-0.0033227997880683645	0.005571162861197879	0.051800380129060755	0.08649525609043068
12294.652579314257	1.0	36.0	9561.538103113222	9944.202480656822	-0.0485	0.0918	-0.0099	0.0472	0.0504	-0.0445	10235.97712936645	0.038860585599915204	-0.05239487882220076	-0.03842580466563687	-0.0028911380409874818	-0.11484154974053722
12308.928091151933	1.0	37.0	9548.672549024419	9951.769773168407	-0.0533	0.0949	-0.0056	0.0545	0.0492	-0.0394	10275.60063007963	0.04366271005805083	-0.07589630979487488	0.05179589533873929	0.05514980674041717	0.1567573111967507
12357.277119620901	1.0	38.0	9560.061711266293	9958.315298756022	-0.0677	0.074	-0.0114	0.0445	0.0388	-0.0111	10250.566850303807	-0.10555607176387469	0.041851350534033875	0.016821997021954128	-0.006270353009508106	-0.053670816778543726
12307.133827942038	1.0	39.0	9560.388753214314	9944.944631028366	-0.0482	0.0685	-0.0047	0.0509	0.041	-0.0219	10234.338440718639	0.14995643419262092	-0.08663905744418615	0.02799412840148043	-0.01935383585984051	0.020727169568155363
12324.735763228191	1.0	40.0	9564.340440729036	9953.937324922364	-0.0606	0.0696	0.0041	0.037	0.0327	0.0009	10258.670778631853	0.03718736944734247	0.11212256113866745	0.029260549431287898	0.024318235169810763	0.0644106396695773
12334.292214029567	1.0	41.0	9572.957716315956	9950.612741191557	-0.0466	0.073	0.0003	0.0428	0.017	0.02	10244.907870284631	0.04215679578839893	0.004543380783087937	0.015548376291867562	-0.07921502579590478	-0.11177440646964346
12348.860033665105	1.0	42.0	9559.734508234533	9958.32034318235	-0.0407	0.0747	0.004	0.0288	0.0321	0.019	10281.67231438155	0.0381037129559397	-0.009204951534004604	0.052286143977224704	0.007570188156453185	0.08393045804884738
12360.28154960114	1.0	43.0	9561.052239346145	9981.22591655942	-0.0413	0.0668	0.0095	0.0326	0.0311	0.0035	10309.98238784575	-0.10276870643391585	0.07402309321461938	0.03154572406032367	0.005328719948930345	0.04494617760964577
12344.023000676962	1.0	44.0	9582.660964245053	10002.632841099385	-0.0636	0.0732	0.0083	0.0411	0.0171	0.031	10297.00531378964	-0.0338188325421707	0.025899454171708153	0.09316392203966803	-0.12612755578170654	-0.04006954260989121
12392.169164867535	1.0	45.0	9564.553295530386	10006.181228857147	-0.0466	0.0784	0.0058	0.0454	0.0196	0.0023	10311.93950398966	0.04565817501686187	0.07342345119252507	0.07553457358327527	-0.11638886137598385	-0.0064987701082787905
12330.558378769028	1.0	46.0	9571.084683549583	10006.344275350104	-0.0418	0.0722	0.0096	0.0487	0.0164	0.0059	10315.342394810792	-0.03077129094933313	0.07951339927114189	0.06546574865121287	0.032568979772569014	0.030142085705826063
12332.063890515223	1.0	47.0	9566.879114566975	9986.276334710172	-0.0503	0.0718	-0.0021	0.0495	0.0256	0.0057	10280.543215856627	-0.10690778911892661	-0.07081742115989532	0.03539201874582055	-0.11067342783759064	-0.015225537140590604
12388.819118669497	1.0	48.0	9561.391314973303	9974.473260507233	-0.0356	0.0631	-0.0024	0.0584	0.0274	0.0057	10291.331614633096	0.08024832344097607	-0.033054449157966966	0.11844553449618093	-0.008847112127737125	-0.14465295930537275
12379.513260209309	1.0	49.0	9566.539983977505	9968.918858432766	-0.0492	0.0681	0.0048	0.0407	0.034	-0.0056	10293.937359681075	0.06143735472553337	0.08695124797709906	0.03324217999939891	-0.03787229731780131	-0.06116399220354556
12286.4606264637	1.0	50.0	9568.000425835231	9967.545593564284	-0.0429	0.0665	0.0049	0.0433	0.0103	0.0084	10268.298830756952	-0.1371957728953184	-0.08464825560205269	-0.017065455733653045	-0.08773114271901976	0.08283561829434874
12401.353051357582	1.0	51.0	9561.72693668538	9985.71979342879	-0.0475	0.0622	0.002	0.0561	0.021	0.0153	10290.54303300488	-0.047163436574809536	0.00357048305962625	0.03036381750528882	-0.13718719880153932	-0.017469848595373826
12347.011261343678	1.0	52.0	9550.825089559125	9984.002096805794	-0.0473	0.0644	0.0122	0.0376	0.0315	-0.0081	10302.26673416838	0.006596300344136224	0.0783877932671969	0.0005690234269845963	-0.0006680661845320171	0.016540385882573876
12309.845950124414	1.0	53.0	9572.019620563757	9976.609025585469	-0.0389	0.0503	0.0096	0.046	0.0156	0.0124	10270.408673485039	-0.1547956319051597	-0.04015776692417014	-0.011865120153597994	0.008148328684739104	0.07661253784975088
12308.553162049911	1.0	54.0	9570.114069861023	9966.066441791627	-0.0453	0.0488	0.0113	0.0259	0.0221	0.0074	10268.666691447426	0.03855779638524655	-0.06730953246079914	-0.03484098485186984	-0.1190549063295227	-0.06337729139157759
12300.676089999268	1.0	55.0	9578.622180359807	9960.094314542386	-0.0515	0.0511	0.0122	0.0374	0.0187	0.021	10277.423932732796	-0.055816712802380514	-0.027421571140495614	-0.008952896879968345	0.05289225530535932	-0.04648869092168153
12303.45496377342	1.0	56.0	9562.918530764173	9951.858386051992	-0.0362	0.0455	0.0061	0.0279	0.0071	0.0223	10253.140415519052	-0.12773797734888495	-0.012292870530619797	-0.05745475765297373	0.07718462136301779	0.04392648695607218
12246.988999377927	1.0	57.0	9563.140384171837	9935.76675204118	-0.0585	0.0434	0.0049	0.0331	0.0134	0.018	10243.674035604423	-0.0037031866188788534	-0.09844455206915613	-0.16584994531464617	-0.11830968188269682	-0.08716206337345539
12264.722759166423	1.0	58.0	9550.89574422405	9958.182357515685	-0.0653	0.0431	0.0089	0.0261	0.0195	0.0303	10279.268094317913	-0.08783071111079986	-0.1023512910973024	-0.03506395935699258	0.11910536154383976	0.021654999807606268
12342.436578326258	1.0	59.0	9574.181118360357	9947.609766499598	-0.0639	0.0486	0.0063	0.0382	0.0244	0.0148	10258.42562571882	-0.16312932334673005	-0.042138440563199805	0.013457827431818389	0.012434823859994958	0.06338617591589545
12316.199138703894	1.0	60.0	9568.022817211055	9951.842018125983	-0.0616	0.0571	0.0019	0.0528	0.0201	0.0372	10257.93240509842	0.012023531260515152	-0.04939535411476193	0.013772888815245953	-0.07392644029926417	-0.009248998212696412
12352.097265167593	1.0	61.0	9557.239899080363	9954.859261694028	-0.0698	0.0638	0.0271	0.0179	0.0229	0.0324	10285.184682175755	-0.026156473984782217	-0.0033182470618324327	0.0006153841859793416	0.016522543033408558	-0.0535732817736394
12317.605946739608	1.0	62.0	9566.272673548407	9971.350790109378	-0.0685	0.0647	0.0125	0.036	-0.0048	0.0518	10291.106200650582	-0.10021997423237208	0.06736817127468461	-0.09708369180367311	-0.09467426304393538	0.09537573633143764
12346.23217944965	1.0	63.0	9577.866392632106	9989.109209350021	-0.0655	0.0572	0.0274	0.0235	0.001	0.0555	10298.382065161695	-0.05112790768693739	-0.053107382996314074	0.004619388165748484	-0.16750635008887452	-0.04689400430256037
12355.62536821209	1.0	64.0	9580.65628447413	10005.458816187114	-0.0673	0.0581	0.0246	0.043	0.0216	0.0448	10325.439494327165	-0.11032847743242057	0.011829731083020196	0.09721221923183256	0.04327169775025413	-0.06271575597467667
12368.916338096458	1.0	65.0	9574.024428784547	10001.242160738611	-0.0903	0.0453	0.0174	0.0394	0.0092	0.0502	10304.04179686237	-0.1793030432179901	-0.02988500475875055	0.10178767570186366	-0.061575412698037915	-0.005896497963604144
12317.686322178717	1.0	66.0	9588.71770571608	9988.03162281252	-0.07	0.0405	0.0234	0.0484	0.017	0.0626	10302.828060351241	0.07250440130426954	-0.06190972140451123	0.015831909800414795	-0.08441261121685659	-0.10234132353367242
12366.093631074356	1.0	67.0	9565.037804623704	9989.190019374879	-0.0809	0.0424	0.024	0.0331	0.0155	0.0585	10312.41755544201	0.04166328981449843	0.15720697423711727	-0.032054374655224024	-0.03658601813290865	-0.1288924898961868
12290.246551156322	1.0	68.0	9574.861604531447	9975.198762083584	-0.0711	0.0369	0.0158	0.0417	0.0125	0.0685	10284.440683259058	0.02577062935541556	-0.047212429493487494	-0.040130879646894754	-0.12933751505603436	0.06183875505790231
12363.398757684427	1.0	69.0	9578.353220938678	9979.981396603798	-0.0718	0.0298	0.0206	0.0372	0.0263	0.056	10295.551752553027	-0.0579388238251516	-0.05358239126457974	0.0020599514891987023	0.02095394481215339	-0.12418872900249174
12352.402151639344	1.0	70.0	9557.67494282938	9976.558146730327	-0.0707	0.0355	0.0211	0.0398	0.0189	0.0456	10286.074203154392	-0.13525612450451102	0.05691196432076637	-0.09705498238344148	0.009117366578858086	-0.07814884817704319
12313.105857545375	1.0	71.0	9571.452145247724	9970.125171339309	-0.0572	0.0331	0.0299	0.0382	0.0132	0.0344	10280.955275800108	-0.0422949225085395	-0.07731648475823918	-0.06433399908938656	-0.13186544584288137	0.03226522051666155
12317.833737375586	1.0	72.0	9577.798431488498	9987.470274596648	-0.0535	0.0339	0.0278	0.0377	0.0274	0.0236	10312.84964063934	-0.1075994962249365	-0.033454327810903	0.04518837403496385	0.029419283908057613	-0.06508101753298509
12340.920960187354	1.0	73.0	9576.850638568822	10004.084495715766	-0.0474	0.0298	0.0227	0.0404	0.0239	0.0094	10307.601167854444	-0.07192784953600319	0.07561117352766422	-0.022624538084368453	-0.06279629995136869	-0.022337644364012334
12325.351777480972	1.0	74.0	9576.46671234591	9999.86012777206	-0.052	0.0253	0.0239	0.0363	0.0265	0.031	10311.225951696391	0.008037040484589917	-0.09917454218000189	0.025690494090403505	-0.08897057887263674	0.06857409009875798
12361.59600272614	1.0	75.0	9565.560193545854	10016.097956954007	-0.0601	0.0211	0.0204	0.0345	0.0293	0.0168	10340.193251956316	0.033014783577056714	0.11720145365119222	-0.0013559496875238807	-0.03550355215321514	-0.018999660213081943
12392.664185999707	1.0	76.0	9572.395954135915	10021.693264868058	-0.0567	0.0328	0.0215	0.0355	0.0248	0.0065	10320.892762090798	-0.038113392406904145	0.037541759691643986	-0.007707369559387536	-0.1741656153404236	0.0019268776566062206
12328.616133178424	1.0	77.0	9559.287343946295	10014.117413275251	-0.0439	0.025	0.0212	0.0311	0.0337	-0.0046	10329.99026441671	0.07089524113134434	-0.019189442452937484	0.038422607685447314	0.017862376639909087	0.06053223548900849
12394.830617864462	1.0	78.0	9582.580261782545	10031.127984204735	-0.0204	-0.0046	0.0076	0.0259	0.0318	-0.0005	10340.936411117213	-0.07674407541322475	0.16344007449143966	-0.016960242000983266	-0.0904993118163478	-0.0444934803454778
12394.439345634513	1.0	79.0	9576.643006659273	10036.721740167102	-0.0189	-0.014	0.0007	0.0425	0.0423	-0.0163	10337.356576021002	0.05982252465981196	-0.0176848313476933	0.1015022322573768	-0.134700019464303	-0.02121660388024337
12368.85224174839	1.0	80.0	9591.931172341197	10038.531253258232	-0.0067	-0.0276	0.0214	0.0319	0.0561	-0.0462	10364.37843805934	-0.05761023733105513	-0.016522951720537207	0.19275885922473018	0.05456605803071421	0.18229282429627786
12389.45429824722	1.0	81.0	9592.683605527638	10034.584307329978	-0.0122	-0.0149	0.0043	0.0411	0.0436	-0.0122	10336.040334128724	-0.0833600485528722	-0.032489631038382656	0.1320336895830868	-0.03158136970595225	-0.09858850650604015
12368.16530893223	1.0	82.0	9572.164791609413	10013.12603868106	-0.0027	-0.0082	0.013	0.0354	0.0425	-0.0075	10321.212468471633	0.13543626375013218	0.006538900927455707	0.011091137389416682	0.017538709779747953	-0.0947023781179358
12363.909017308255	1.0	83.0	9556.052820376295	10032.076270696602	0.0071	-0.0142	0.0431	0.0375	0.0438	-0.0175	10354.061796468113	-0.07668518190289099	0.05411254324765973	-0.04343312481967414	0.07978594497172274	0.0016660722924676202
12368.979430437646	1.0	84.0	9595.947276543851	10044.218117914013	0.02	-0.0254	0.02	0.0381	0.0438	0.0003	10345.597376167238	-0.02937728409147236	-0.04814316784039435	0.05854438946669829	-0.1303090336472459	0.030719043230966192
12402.59740238949	1.0	85.0	9584.856889918341	10038.826306076375	0.0294	-0.027	0.0328	0.0404	0.0562	-0.0272	10356.73969419758	0.025599044643460522	-0.003739150874965814	0.06947667149019485	0.06464333691906629	-0.1332292585906782
12373.67033125366	1.0	86.0	9587.12089021769	10031.988137339547	0.0331	-0.0093	0.035	0.0269	0.0258	-0.0146	10340.180977499766	-0.1860280886717052	0.01201172486454179	0.04380466950737503	0.053402792597180435	-0.059328246276035744
12307.458003238437	1.0	87.0	9591.423625819527	10010.98476548181	0.0068	0.0049	0.0376	0.0305	0.0358	-0.0066	10318.419767185314	-0.01894014489285428	-0.15906331530057918	-0.08786450504040122	-0.11756977655256767	-0.054108699587725774
12363.191724147395	1.0	88.0	9575.066380977152	10009.564257248343	0.0249	-0.0038	0.0233	0.0451	0.0278	0.0022	10331.018267615742	-0.12481141540875673	-0.0394811595891089	-0.041582491641557626	0.0698820581051428	-0.11404848550997197
12358.362384733606	1.0	89.0	9584.065242840177	9989.764514798972	0.0138	-0.0071	0.0242	0.0192	0.0026	0.037	10288.346689299584	-0.041062909392805505	-0.05865270717495663	-0.002942026671896369	-0.030489068199630206	-0.10262608403143078
12368.224929559427	1.0	90.0	9588.29700651696	9991.864347135363	0.0013	-0.0013	0.0289	0.037	-0.0034	0.0789	10312.659032061596	0.058511744444467655	-0.036671808417693054	0.05048594240298014	-0.02993824557289251	0.019540011212423183
12379.01363070843	1.0	91.0	9596.592304662963	10001.1584454156	-0.0141	-0.008	0.0401	0.0175	0.0007	0.0731	10318.552847446483	0.007530148777454244	0.11117663161054597	0.027188241469648166	-0.003531600453117321	0.04753683152635083
12368.263239626025	1.0	92.0	9600.557601115932	9994.241274552554	0.0082	-0.0154	0.032	0.0296	-0.0093	0.0613	10300.809204523694	-0.032493633415794386	-0.02833881678830463	-0.037404435854440476	-0.1368772292184674	-0.10127942150982912
12359.023158482143	1.0	93.0	9595.874190532742	10012.030334244091	0.0004	-0.0107	0.0369	0.0262	0.0377	-0.0346	10328.968415502126	0.0005136805979717051	-0.033448031676050205	0.05970891480636806	0.066106865363898	0.02604360375917378
12383.609031945258	1.0	94.0	9598.62211006203	9989.535005564992	0.0027	-0.0064	0.0228	0.0457	0.0236	-0.0601	10290.098882441393	-0.07416643511433409	-0.03161740636766981	0.047433139446318634	0.05382513416537497	-0.03375229879789738
12356.597214852898	1.0	95.0	9585.645934261149	9981.02593505661	0.0058	-0.0201	0.0344	0.0375	0.0221	0.0039	10298.17953807145	0.1354530599831802	-0.08175432426805916	-0.05476813861003211	0.02739713789769546	-0.0775808474895749
12361.69002030884	1.0	96.0	9582.812387130967	9982.351344538964	0.0116	-0.0088	0.0245	0.0327	0.0347	-0.0272	10299.189849374325	0.037783092370565916	0.08528958149555457	-0.04299504173239029	0.12514779786273586	0.007032108717517444
12325.393973214286	1.0	97.0	9577.099362535333	9993.520683710343	0.0123	-0.015	0.0327	0.044	0.0283	-0.0373	10302.00865982315	0.0028974270207148675	-0.08312314130253497	-0.0952114797188512	-0.031101633546173305	0.12714002210447933
12342.565507446576	1.0	98.0	9575.752502993482	9989.373968362523	0.0309	-0.0079	0.0233	0.0444	0.0311	-0.035	10307.313299263282	-0.03173008804805391	0.019716120627556195	-0.051149209622081165	0.11813417543422088	-0.012713077494939133
12413.117340731118	1.0	99.0	9589.072128464588	10000.88980585186	0.015	0.0005	0.0031	0.0136	0.0054	-0.0128	10306.75368391176	-0.10052892056021873	0.04876629550879891	-0.028970272561249368	0.013293790907019123	-0.060191850211637817
12370.170015643296	1.0	100.0	9610.147842238537	10048.363498137476	0.0027	-0.0144	0.0031	0.0279	0.0186	-0.0475	10367.30324372129	-0.0035861485561933856	0.03205989466760259	0.04172848544663977	-0.08569112818798591	0.08117473108973845
12434.494051430767	1.0	101.0	9586.662903384107	10026.34710143346	0.0481	-0.026	0.0033	0.0228	0.0215	-0.0419	10341.682985073116	0.07569644830525989	-0.02047886140140128	0.09192199902062745	0.024005782703143	-0.0660231951969842
12373.772506678133	1.0	102.0	9576.563119062108	10016.663060747995	0.0532	-0.0183	0.0068	0.0336	0.0233	-0.0683	10338.221504230261	0.05557307734389912	0.060435903573715415	-0.011610388977036874	0.06691791839986874	0.042227332566230846
12359.399267692477	1.0	103.0	9574.226420309556	10008.00071403317	0.058	-0.0138	0.0187	0.0196	0.0084	-0.0561	10312.354327949437	-0.08943935968440589	-0.026752992440152334	-0.06377053737424995	0.03754401933579548	0.013972007473533716
12342.410668545082	1.0	104.0	9570.946310041418	10013.289109247493	0.0491	-0.0208	0.0111	0.0361	0.014	-0.0366	10337.741261753965	0.09285883022192078	-0.04150046651707355	-0.09772251557805586	-0.006706078908493328	0.03976967245781755
12372.325940884806	1.0	105.0	9583.915172419716	10027.445240008175	0.069	-0.0256	-0.0098	0.024	0.003	-0.0202	10334.997448781323	0.045235576072597504	0.1517916615750064	-0.12347961110494925	-0.026359628090967934	0.07915067275422656
12343.726347519028	1.0	106.0	9591.002599668263	10035.977521814068	0.0908	-0.0314	-0.0312	0.0409	-0.0129	-0.0222	10324.941407624976	-0.13518176334368046	-0.06929587561533639	0.007857799489709617	-0.06762993013955325	-0.0029692181549336445
12412.035915544497	1.0	107.0	9608.485803529366	10059.47484501608	0.1003	-0.039	-0.003	0.0023	0.0103	-0.0282	10365.83115726441	0.04724005924858921	0.03713219006125314	0.161221638198535	-0.006993162818427527	-0.05738555199966275
12357.71212675644	1.0	108.0	9586.680795088725	10035.931188998673	0.0482	-0.0122	-0.0302	0.0186	-0.0036	-0.0338	10347.183017572275	0.04498371066433797	0.02893024053607551	0.11492167630369192	0.06456010967962866	0.14049228630219743
12346.27939521736	1.0	109.0	9586.095978427293	10063.341499455108	0.0192	-0.0073	-0.0005	-0.0085	-0.0156	-0.0025	10377.144581367344	-0.051183221716185695	0.04933469152366617	-0.04887785080670187	0.011094454457390048	-0.08776082632083994
12385.304875036592	1.0	110.0	9589.27393927646	10053.82637310379	0.0638	-0.0483	0.0081	-0.0317	-0.0135	-0.0028	10363.10500016934	0.09751390550911425	-0.049321231261940976	0.029855326320896953	0.005770649968005834	-0.08940095371513855
12331.498250420815	1.0	111.0	9578.69603780622	10019.531504779272	0.0558	-0.0395	-0.0092	-0.0247	-0.0039	-0.0196	10337.569058410796	0.017422296038929478	-0.07247607540017885	-0.036319310204800156	0.2045315027605286	-0.09969597196006344
12314.916246615194	1.0	112.0	9597.617460716669	9990.885379417678	0.0669	-0.0456	-0.012	-0.0348	-0.0229	-0.0073	10306.499856583781	-4.530764466022733e-05	-0.0025593995273634367	-0.13710579525678876	0.12613661204920223	-0.15619818390308798
12344.418085388612	1.0	113.0	9607.936762302725	9976.858577710957	0.0505	-0.0467	-0.0277	-0.017	-0.026	0.0451	10278.398792230837	0.0146719757423459	-0.15001310622822359	-0.05536774887267972	-0.03233381704198399	-0.014543555121852594
12334.398775980679	1.0	114.0	9583.804218725463	9981.888749769263	0.05	-0.0505	-0.0279	-0.0341	-0.0252	0.0297	10307.72097958862	0.02084423228791169	-0.04941117589820976	-0.09217036213599931	0.11522758624192948	-0.0806109194648327
12319.54652279713	1.0	115.0	9589.866243694056	9982.821043071212	0.0503	-0.0647	-0.0392	-0.0236	-0.0352	0.0576	10286.405772758437	0.018932256391315426	0.020249040827132293	-0.1122529563066218	-0.01812496841953398	0.02717227263014396
