csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
9798.063746722648	1.0	10.0	8995.890410936632	9955.35249129398	-0.0221	-0.0654	-0.0195	-0.0433	-0.0213	0.0394	9916.424520188246	-0.05618828353993526	-0.022519953991796415	0.10485241824389109	0.025310089898119437	0.031113313909284332
9802.202022215137	1.0	11.0	9004.24398635486	9995.540779909035	-0.002	-0.0574	-0.0314	-0.034	0.0047	0.0425	9959.289943184956	0.060877257523727114	0.036063673949588274	0.10162518259586492	-0.04288474683321646	0.03542832421153304
9866.970975499575	1.0	12.0	9028.444856192771	10000.489460295252	-0.012	-0.0567	-0.0261	-0.0345	-0.0041	0.0305	9953.964932891724	0.09183138681562543	0.04809945420054715	-0.08562191147368042	-0.023759979358626407	0.02005164624415618
9837.296868356718	1.0	13.0	9021.135563530395	9985.256903668844	0.0078	-0.055	-0.0265	-0.0389	-0.0279	0.0295	9938.830464974939	-0.055140080257922705	0.037605498573922154	-0.06144211025627487	0.015203368463263672	-0.04252971958838781
9855.17629942602	1.0	14.0	9006.538849339853	9976.466083025289	-0.005	-0.0279	-0.0071	-0.0136	-0.0221	0.0503	9936.148439657714	0.0356192915296113	0.11125288374473605	0.044247312873365585	0.069807150037341	-0.01381579283497611
9868.636348940618	1.0	15.0	9007.727312173396	10012.498384367209	-0.0214	-0.014	0.0054	0.0098	-0.0018	0.0529	9978.288224237573	0.18502056126129865	0.030132885893152543	0.020152516813794447	0.21262341770821414	0.06847824813624144
9807.872074741355	1.0	16.0	9022.13914552407	10017.05062735778	-0.0296	-0.0394	-0.0121	-0.0138	-0.0149	0.0515	9979.398208116261	0.10076709899337265	-0.11863117197468137	-0.003667656856436605	-0.08356175948959058	-0.015428032126022105
9813.075520833334	1.0	17.0	9021.565705169893	9976.414543837333	-0.0074	-0.0467	-0.0328	-0.0215	-0.0116	0.038	9933.875718800135	-0.050561859944515085	-0.09437762253552531	-0.04559636185246658	-0.06714291322962751	0.05149096939230461
9802.464772888323	1.0	18.0	9015.479262769377	9978.061414857155	0.014	-0.0451	-0.0537	-0.0411	-0.0239	0.0362	9940.731946117872	-0.03184804723298401	-0.026273297898580704	0.05178262919799082	-0.10577719328905133	-0.048651384765221656
9817.301910607994	1.0	19.0	9008.970286920783	9994.726021227747	-0.0396	-0.0461	-0.0422	-0.0368	-0.0216	0.0514	9961.643234961222	-0.022543138574915283	0.0006249292080147434	0.016287193205246117	-0.027848242790624624	0.07357620884592417
9847.748221814767	1.0	20.0	9016.77867925251	9975.928815859152	-0.0254	-0.0519	-0.0349	-0.0349	-0.0105	0.0291	9930.128915021576	-0.040429655165827506	0.03978945388035115	-0.03349812495970745	0.03425135302752898	-0.017565906584837487
9848.260963630244	1.0	21.0	9001.769680462103	9951.01525189394	-0.0376	-0.04	-0.0357	-0.0333	-0.0235	0.0451	9910.606363863495	-0.07192208063286942	0.1055174292646927	0.050058971715181935	-0.004063389686271515	-0.04664325284039574
9814.394568895266	1.0	22.0	8999.628665812581	9978.752288830088	-0.0413	-0.0418	-0.045	-0.0359	-0.0215	0.053	9953.184596702278	0.055484013221432725	0.02553135123474563	0.09835057684213135	0.10143990823778651	0.027362383717719305
9849.397890536424	1.0	23.0	9033.283915405047	10023.14197162825	-0.0482	-0.0444	-0.0381	-0.032	-0.0086	0.043	9986.497660597324	0.16644977557175725	-0.07859109514792731	-0.052194537151982856	0.04176420123617348	-0.076924153213579
9824.995265554138	1.0	24.0	9029.396073770753	9986.579335226255	-0.0279	-0.0529	-0.0374	-0.0342	-0.0071	0.058	9948.638000994875	0.030613895327205414	-0.014519134952128534	-0.08100496375363579	-0.11109414871669418	0.004495459776530689
9820.720012223639	1.0	25.0	9021.457090501295	9978.720476226872	-0.0494	-0.0242	-0.0264	-0.0192	-0.0186	0.0632	9934.97876172633	-0.032297793765100544	-0.042611759795138336	0.0014472625593277197	-0.03757622277602653	-0.0029771375706076817
9814.960897640307	1.0	26.0	9010.97940168476	10005.749618850257	-0.0536	-0.0298	-0.0182	-0.0203	-0.0067	0.0525	9970.61197738108	0.004355094574165816	0.0973768880856402	0.10929816580586259	-0.09318083865004052	-0.10155318617651357
9849.995916595804	1.0	27.0	9010.713122572142	10012.456301955703	-0.0354	-0.0379	-0.0145	-0.0122	-0.0296	0.064	9972.867172339715	0.01267284444166919	0.001668284747667299	-0.048956660624649956	0.008059455120245373	0.059852270963954686
9835.95969299178	1.0	28.0	8998.038233704448	9980.376694739962	-0.0375	-0.0597	-0.0195	-0.0352	0.0038	0.0438	9931.70501093567	-0.09135667893414433	-0.00891537771204095	0.05064844800872117	0.06957531204057084	-0.0057533569663936555
9816.344963506235	1.0	29.0	9007.242182261318	9993.681072306657	-0.0409	-0.0827	-0.0345	-0.062	0.0039	0.0277	9954.518582278093	0.01150412884778142	0.013626367375505204	0.0799102008270816	0.0017454629276903648	0.08792714252088414
9825.406296502977	1.0	30.0	9025.5405941821	10011.123749402374	-0.0214	-0.0397	-0.0106	-0.0158	-0.012	0.0187	9973.453725060206	0.004184322722840471	-0.044274588231374166	-0.04742027094430863	-0.09908260500990414	-0.050091026428029276
9874.976011107568	1.0	31.0	9030.222135994729	9997.732786111614	-0.017	-0.0221	0.0096	-0.0056	-0.0212	0.024	9943.854879581559	-0.03197287448555346	0.07439636562572649	-0.1629554172309458	0.012243449414516796	-0.06772117835687912
9847.479321676587	1.0	32.0	9016.90366462033	9957.501540986617	-0.0002	-0.0164	0.0052	0.0082	-0.012	0.0106	9910.992502244773	-0.1635516810127617	-0.04655028882184889	-0.06814858741727157	0.04082394196517022	-0.10800198578974206
9794.532574227607	1.0	33.0	8993.280989330431	9955.958157099214	-0.0042	-0.0259	0.0008	-0.0089	0.0103	0.038	9917.162676966303	-0.034089789408460636	0.059691915981538425	0.1733578446909348	-0.009870810424359699	-0.008513672594003036
9814.059678819445	1.0	34.0	8985.915770129544	9985.551704445681	0.0005	-0.0126	0.0016	-0.0005	-0.01	0.0266	9953.001937420597	-0.029827449155106045	0.053534042311233494	0.10668703328564312	-0.0433928039145634	0.12451164480248063
9839.658451140873	1.0	35.0	9013.915365125265	9990.67157782849	0.0006	-0.0089	0.0059	0.0039	-0.0019	0.0212	9954.00735048657	0.06737226364197045	0.02084410150478376	0.009302156092928717	0.04034529053080045	-0.032048626257619055
9821.81016599348	1.0	36.0	9021.149731634989	9988.397536451663	0.0092	-0.0177	-0.0088	0.0043	-0.0	0.0351	9945.928820258538	0.07048958193125826	-0.053748197061954966	-0.010906080003288894	-0.06252696218122622	0.03645671819955991
9826.738732993197	1.0	37.0	9016.326337706369	9968.49253472214	0.0009	-0.015	0.0013	0.0026	-0.0116	0.0346	9929.515351336222	0.03776203930791651	0.015102811003021277	0.01723000837516935	-0.05181353448167422	0.04076754218401965
9839.460293101616	1.0	38.0	9008.73168014995	10007.917818068872	-0.0059	-0.016	0.0016	0.0104	-0.0202	0.0408	9971.894481115989	0.16584212759074346	-0.11313541429255697	0.02887514913238928	0.10038727267527149	0.013083953521568742
9805.018889066043	1.0	39.0	9018.135641207396	10002.953021209081	-0.0005	-0.0085	0.0108	0.017	-0.0043	0.051	9958.626403001796	0.04924357055864197	-0.10633970277526951	0.009707799183640512	-0.08143045368203869	0.054285233540825074
9785.624789629393	1.0	40.0	8993.429833460506	9968.314382484717	-0.0027	-0.0058	0.0125	0.0171	-0.0245	0.0587	9926.393691055011	-0.029250680322559765	-0.05880619298494734	0.11093110317958477	-0.048530373032445916	0.08669929350130137
9794.715636515022	1.0	41.0	8992.658450246254	9976.547338018998	-0.0227	-0.0042	0.0129	0.0146	-0.0188	0.0703	9951.055284192296	-0.030646139564084886	-0.011030400014720785	0.18620938114305577	-0.02862591109903815	0.07377888145516491
9796.178438562925	1.0	42.0	9012.464360165499	10014.932174150563	-0.0126	-0.001	0.0135	0.0227	-0.0091	0.0472	9988.54054598452	0.11528685634444756	0.005781101380293773	0.11563753684406711	-0.08463650435593523	-0.043500381936883034
9849.214496084893	1.0	43.0	9017.836727276406	10013.348123351363	-0.0002	0.0063	0.0231	0.0158	-0.0084	0.0369	9973.841598815636	0.05181940243618145	0.041014243795598426	-0.010202230583827025	-0.08512564777039086	-0.018751109391810496
9847.707190688776	1.0	44.0	9017.158830502278	9985.368828542836	0.0063	0.0011	0.0112	0.0119	-0.0277	0.033	9943.688803343563	-0.03038824624081171	0.04092899097381143	-0.01846329700500728	-0.015092891314659261	-0.08987196949984694
9818.598639455782	1.0	45.0	8998.992210622457	9988.556632595391	-0.0011	0.0063	0.0208	0.0136	-0.0206	0.0508	9960.6540060058	-0.01777748474838308	0.0766658621273371	0.0864422050727393	-0.06595412500949131	0.13349002687312858
9836.962972558815	1.0	46.0	9011.018456597703	10012.815705389168	-0.0069	0.0093	0.0341	0.0173	-0.0149	0.0287	9980.360256210313	0.0016637368937950374	-0.038897966923391224	-0.02369380530818865	0.021539576010832298	0.11155425017299822
9838.270053854876	1.0	47.0	9014.76338447009	10007.46243583783	0.0033	0.0096	0.0191	0.0167	-0.0006	0.0089	9972.7120647835	0.0016715557680485043	-0.05906242293049066	0.011551729132450114	0.041488045090366875	0.01520631242191403
9806.780811543367	1.0	48.0	9011.877281716785	9992.97984352907	0.0081	0.0065	0.0183	0.0123	-0.0008	0.0228	9957.391692618023	-0.04965406434177133	0.018381077924002783	0.05580827398733541	0.019445637229265348	-0.09878370902929896
9865.010412237812	1.0	49.0	9013.111863915672	9979.687379279998	-0.0	-0.0044	0.0143	0.0054	-0.0123	0.0278	9941.58244547476	-0.04006210866452762	0.06435908805913643	-0.053793997395408195	0.004905546321448381	0.0688748374926616
9805.422421963576	1.0	50.0	9014.265706831819	9973.491917106676	0.0122	-0.0112	0.0182	0.0097	-0.0046	0.0338	9938.172719031967	-0.05766060834630017	-0.03943294525087765	0.006838185029532976	-0.01668825702018169	1.20152070132941e-05
9808.798427313634	1.0	51.0	9011.417646119473	9984.410255649362	0.0102	-0.0058	0.0108	0.0079	-0.0091	0.0205	9942.812377967213	-0.013419396769654968	-0.04573806331701222	0.05406873964318327	0.009628681482469306	-0.07463591797204405
9853.388415001416	1.0	52.0	9016.97600611589	9978.728476168535	0.0046	-0.0003	0.0122	0.0039	-0.0018	0.0217	9931.893598573522	0.018486401845555417	0.07597685213923412	-0.0006777944126316885	-0.07003584991822996	0.032793702679881916
9834.489341960743	1.0	53.0	9017.43650663759	9967.534576889891	0.0038	0.0073	0.0186	0.0037	-0.0063	0.026	9926.645112538095	-0.03497883128593655	-0.0092840136800243	-0.04717618985850647	-0.06089559206425666	0.10505204042817351
9830.31637081916	1.0	54.0	9009.004698013492	9981.058070156116	-0.0079	0.0107	0.0187	0.0132	-0.0158	0.0356	9947.535380971201	-0.01556830412286772	-0.038433614728547456	0.029134224791984062	0.01868903214433058	-2.5151064046735587e-05
9847.03729981576	1.0	55.0	9010.522165945535	9998.397378691492	0.0112	0.0078	0.0214	0.0091	-0.0094	0.0057	9964.130105178978	-0.0020846434672573623	0.024055307648889378	0.004703984404250128	-0.056826198289440244	0.013762894168428233
9810.50212585034	1.0	56.0	9004.95754066662	9981.494299760818	0.0162	0.0113	0.0077	0.0023	-0.0	-0.0048	9938.465506383905	-0.06129811584878574	0.018743544079586415	0.058132674317325016	-0.02733863150026193	-0.049971464139131984
9865.280621102607	1.0	57.0	9018.68208844195	9979.295964823226	0.0145	0.0116	0.0077	-0.007	0.008	0.0208	9938.815768795675	0.09761412561084412	0.06369132290856287	0.0018951597517923404	0.11448445469785007	-0.06760773499506029
9913.553741939484	1.0	58.0	9019.317706707536	10010.59165808486	0.0108	0.0179	0.0148	-0.0016	-0.0009	0.0099	9973.339192129815	0.16343601245681175	-0.018487452659782504	-0.11906315119799925	0.18066836422853075	0.010492691518785766
9842.214303429706	1.0	59.0	9032.277863643983	9991.84871364345	0.018	0.0097	0.0201	-0.0053	-0.0091	0.0076	9949.301157986829	-0.003436286716183706	-0.021301854681357518	-0.11411911161625819	-0.18152051571919925	-0.029447235690805408
9829.609295280612	1.0	60.0	9014.398078198703	9972.713027671653	0.0223	0.009	0.0038	-0.01	-0.007	0.015	9925.245468322584	-0.03178831226047304	0.020503068019694554	-0.019875303001643328	-0.033247593994128834	-0.003186241789416331
9834.154843838576	1.0	61.0	9013.544193698264	9976.255862131922	0.0126	0.0095	0.0134	0.0039	-0.0037	0.0258	9935.712156401903	-0.032876788364936224	0.08379463859754295	-0.001164760937491285	-0.024978522981708738	0.0710822826592761
9844.907445790815	1.0	62.0	9019.549744713628	9993.854557313938	0.0108	0.0002	0.0011	0.0027	-0.0027	0.0173	9958.528309214345	-0.037596137742529324	0.021226246508595458	-0.044251340937466584	0.01548375228485305	0.02285071629706594
9837.064869437358	1.0	63.0	9012.465639126376	9991.510360626751	0.0371	-0.0123	-0.002	-0.0022	-0.008	0.0028	9954.22308896543	-0.05644288158802375	0.01945555103588372	-0.005116807207814846	-0.005390011838693786	0.00870309011378001
9879.693505527212	1.0	64.0	9010.58478246104	9986.233477675103	0.0387	-0.019	-0.0084	-0.0042	0.009	-0.0097	9943.90407600954	-0.04311406603717445	0.05527194011340122	-0.0664448045778855	0.07607538342383195	0.0748941471546852
9846.251020851048	1.0	65.0	9013.912624752878	9980.730631996803	0.0183	-0.043	-0.0071	-0.024	0.0387	-0.0328	9934.005459400532	-0.07462417739309361	0.00788599170577057	-0.04764671113430554	0.03434783569918342	0.09455524782836186
9817.326306955074	1.0	66.0	9017.67696772105	9993.288420277733	0.034	-0.0427	-0.0074	-0.0264	0.001	-0.0229	9949.612115221466	-0.012114528207765993	-0.03744017250976056	0.013277793403789658	0.004813027558307273	-0.04859684039003682
9866.795477696287	1.0	67.0	9015.124107978982	9991.874346598028	0.0423	-0.0373	-0.012	-0.0329	0.0242	-0.0243	9948.838513275532	9.1174215217526e-05	0.1426955882377614	-0.02481939852334495	-0.03109676153423685	-0.021946156378184402
9848.829179067461	1.0	68.0	9021.762037586997	9991.774289550556	0.0354	-0.0323	-0.001	-0.029	-0.0039	-0.0237	9948.688829827155	0.008273176568326084	-0.019551863006270983	-0.08097149484220535	0.007378822209378931	0.07181850774443295
9828.724733382936	1.0	69.0	9021.353168788151	9994.875441070119	0.0444	-0.0291	-0.0034	-0.0184	0.0006	-0.0196	9953.415721566136	-0.004106374499822771	-0.06236504409225528	-0.027071242096485666	-0.032764721367704024	-0.12913608768681809
9856.464699812217	1.0	70.0	9009.611555556037	10000.489452208403	0.0308	-0.0334	-0.0122	-0.0207	-0.0033	-0.0031	9955.200868444152	0.03153501733059577	0.043912801575528605	0.005656718862568098	-0.0139510666223699	0.14166918334533843
9820.075173168225	1.0	71.0	9007.323250316489	9997.547538787821	0.0073	-0.0416	-0.0118	-0.023	0.0034	-0.0059	9954.280922515334	-0.011570563389687686	-0.040713239526171896	0.04405168371656628	-0.04448817082865419	0.06501545855250754
9842.788066007653	1.0	72.0	9001.541336810373	9984.378214215449	0.0269	-0.0396	-0.0149	-0.0218	-0.0037	-0.0145	9948.462884452063	-0.04117432343944136	-0.023469453506159102	-0.006620135167164861	0.02430912867565132	0.03654994854368178
9809.94909695649	1.0	73.0	9007.854321659383	10002.28046699075	0.0342	-0.0312	-0.0075	-0.0215	0.0141	-0.0298	9962.727956167339	0.0367024840221669	-0.08223042856711925	0.07107757741788884	0.02632777192022104	-0.010337955425788801
9863.25373352466	1.0	74.0	9007.580908004416	10008.244159465537	0.0236	-0.0298	-0.0109	-0.0159	0.0032	-0.016	9974.046154520602	0.14657125283165268	0.09331199708864056	0.056792078650663595	0.12058822399645865	-0.02096661977183063
9843.274719653486	1.0	75.0	9024.68511242572	9999.057799816279	0.0122	-0.0486	0.0014	-0.0168	0.0167	-0.019	9961.933727668975	0.09212041193643308	-0.01154688633488848	-0.06069087774885373	-0.025079008717456646	0.0438320363776056
9832.584544625142	1.0	76.0	9027.331143203153	10008.591522511444	0.0398	-0.0667	-0.0047	-0.0269	0.011	-0.0396	9979.570528440245	0.08422876477543546	-0.06767136256302386	-0.04518785775723383	-0.018331781506505985	-0.048383715414136996
9832.728562127977	1.0	77.0	9026.1048171664	10015.930492280308	0.0338	-0.0578	-0.0246	-0.022	-0.0052	-0.029	9978.81989698061	0.045865916479302785	-0.03279739864113242	-0.064738799353642	-0.07352157598592565	0.040040966227185656
9829.97269168084	1.0	78.0	9016.718969663338	10008.455241408868	0.0262	-0.0466	-0.0174	-0.0292	0.0184	-0.0264	9974.957744121111	-0.03210368209742665	-0.08244737284498077	-0.00776230290419083	-0.03749287680771723	-0.06602472878350296
9855.752103706065	1.0	79.0	9001.453634055331	9998.747820416967	0.0119	-0.04	-0.0167	-0.0308	0.0151	-0.0094	9957.10183493482	-0.03371329368353986	0.13633672323511237	0.0751731357382735	0.003318496741260447	-0.023275839563334035
9821.160807291666	1.0	80.0	8996.727949847393	9999.029727251487	0.0144	-0.0402	-0.0156	-0.025	0.014	-0.0133	9965.440496567246	-0.060016466063559294	-0.013249021106423136	0.0496028457180318	0.009274597495020513	0.14491301123729447
9834.854093590562	1.0	81.0	9006.124218894516	10014.373040559789	0.0072	-0.0366	-0.0132	-0.0211	-0.0015	-0.0098	9983.918072986338	-0.004629067180280787	-0.025385904848661375	0.028420733901565978	0.1280904263718622	-0.07350918821785928
9865.433620323129	1.0	82.0	9019.253129479976	10022.791838969026	0.0141	-0.026	-0.0011	-0.0083	0.0085	-0.0074	9985.507937178332	0.09775099611253453	-0.0038995323557334915	-0.03212672853190434	0.03714642180869368	0.009755175149006886
9823.316634336026	1.0	83.0	9021.964482822905	10026.071505018328	0.0151	-0.0163	-0.0044	-0.0057	0.0191	-0.0228	9987.745687949706	0.0798198417711379	-0.06591233248706974	-0.014835134165124155	-0.10606465643084138	-0.05544648013987325
9875.175119136196	1.0	84.0	9026.39184633538	10020.29537775443	0.0167	-0.0203	-0.0183	-0.0108	0.0075	-0.0153	9985.385885938145	0.010628390174613282	0.04582735880309965	-0.09251751062150666	0.012677862588409765	0.014195726320612733
9863.105178660006	1.0	85.0	9011.785874852594	10000.02347328135	0.0069	-0.0272	-0.0241	-0.0019	0.0155	-0.0044	9959.889065104268	-0.03284856787146053	-0.07360985123206559	-0.07999182320729034	0.13063701137357486	0.03578671942385059
9818.710122590703	1.0	86.0	9008.329392399648	9997.723466949528	0.0101	-0.0292	-0.0081	-0.0145	0.0153	-0.0045	9953.095206494336	-0.036519692520026154	-0.042210333223299	0.04663513393621307	0.007117001224074167	-0.020091640675169158
9835.792871315192	1.0	87.0	9006.544200562743	9991.658579986406	0.0112	-0.0262	-0.0249	-0.015	0.0108	-0.005	9949.957162523431	-0.07003280397893175	0.05168537973200951	0.0020972720750094052	-0.018188211045261894	-0.0660398782736262
9857.382983010913	1.0	88.0	9015.641360763793	9979.610135028637	-0.0114	-0.0041	-0.0246	-0.0136	0.0157	-0.0052	9933.08039642531	-0.06419322799185043	0.05686727199663819	-0.06222296991043321	0.042683250871139694	0.037325392229450916
9843.540123210743	1.0	89.0	9014.652321711408	9970.24166202375	-0.0161	0.0054	-0.0023	-0.0032	0.0202	-0.0099	9924.959838642035	-0.11458168978459185	-0.02285491542397808	-0.06408346390624756	0.043154924212978986	0.04459786355012111
9822.08011355584	1.0	90.0	9006.713775600894	9983.898742407408	-0.0289	0.0212	-0.0036	-0.0063	0.0232	-0.0017	9945.954603915796	-0.04086302075765267	-0.08851113144766959	0.044132162329810445	0.03988337968401849	-0.08720729682330447
9853.135737758645	1.0	91.0	9013.848255808072	9985.017261304081	-0.0283	0.0142	-0.0112	-0.0056	0.0221	0.018	9949.673640722867	-0.012874497591076214	0.10449180604386937	0.021766328130186342	-0.022625017812772173	-0.03778899723204488
9858.125163867631	1.0	92.0	9011.047271694644	9980.288477941805	-0.0318	-0.0128	-0.0007	0.0093	0.0229	0.0241	9950.814535277608	-0.05406449925058542	-0.033237823071413375	-0.046739251950677	0.08502708329735677	0.05213805374870752
9856.310947686366	1.0	93.0	9014.270479993294	9994.53402574836	-0.0315	0.0226	0.007	-0.0009	0.0124	0.0014	9963.256159963294	-0.05986194148303152	0.013297429523673078	-0.025981316139627997	0.04953319165018369	-0.05763222428584924
9838.480552898243	1.0	94.0	9019.47506839189	10000.40865667165	-0.0169	0.0151	-0.0074	-0.012	0.013	0.0056	9964.899863823868	0.08826947360881372	-0.03312427783798555	0.02211552443174859	0.029811799731572317	-0.027174930024169836
9831.806543190192	1.0	95.0	9018.282931074848	10008.7497914249	-0.0015	0.0169	-0.0021	0.006	0.0084	0.0109	9977.389879031434	0.0692594500038106	-0.08538810620169063	0.012026210312660783	-0.051674210437362145	-0.0595270390833988
9842.757006448413	1.0	96.0	9027.34556131931	10004.747458048643	-0.0106	0.022	-0.0156	-0.0033	0.0064	0.0113	9958.238352388886	0.04714025609961096	0.04946281291096184	-0.012045091413257809	-0.08472991792693498	-0.06863693687424581
9840.119034332483	1.0	97.0	9023.607002057899	9976.297455680391	-0.0037	0.0189	-0.0126	0.0045	0.0018	0.0171	9932.013671424695	-0.04173464601847209	0.04726971250040034	-0.028215007163143305	-0.120499094573524	0.005459089765981486
9818.302032401501	1.0	98.0	9006.706632748914	9994.67926168257	-0.0054	0.0421	0.0156	0.0214	0.0109	0.0079	9958.449602185123	0.07217833757327485	-0.06097807213866284	0.05836516137482002	0.039940418383812064	0.09898819380410963
9831.283541932398	1.0	99.0	9021.532536547933	10010.62351977735	-0.0082	0.0409	0.0094	0.0091	0.0103	0.0032	9965.525164918756	0.09324890451766808	-0.06525521560335651	0.007405299665129132	-0.025780212660301397	-0.14555975318655098
9868.612955729166	1.0	100.0	9025.543676513942	9994.284417456613	0.0054	0.0459	0.0114	0.0159	0.0049	0.0181	9942.266214703179	-0.013808367668156091	0.09735382453206427	-0.060476989638202104	-0.09392033302373771	0.006149864831551784
9823.065899146117	1.0	101.0	9020.552261267861	9980.963062487892	-0.0085	0.0542	0.0179	0.0257	0.0043	0.0136	9935.611929629937	-0.0819276455523976	-0.026427165035396553	-0.0565641868196372	-0.10017690007015775	0.09962753264139836
9824.48206756661	1.0	102.0	9017.076738917118	9989.82188958842	-0.0132	0.0576	0.0202	0.0286	0.0118	0.0152	9949.71667242182	-0.04239743966599661	-0.056779807934784855	0.0022854973572914573	-0.026290523041013158	0.0022882301965312193
9814.105829701672	1.0	103.0	9007.680473302235	9995.335525656266	-0.0188	0.0623	0.0179	0.0302	0.0125	0.0159	9953.785911909514	-0.04163905090890327	-0.03489169792490522	0.07702238632136982	0.003785142684306951	-0.008115671927389928
9842.536318824405	1.0	104.0	9016.448133800985	9996.182939120643	-0.0146	0.0551	0.0136	0.0195	0.0145	0.0181	9953.225640152405	-0.0027594234640933753	0.08631354322234348	0.040340109543369224	-0.03890937001583572	-0.041711697940636366
9869.112229396967	1.0	105.0	9019.328869976647	10009.18788224857	-0.0128	0.0561	0.0046	0.0227	0.0147	0.0059	9963.281030673084	0.024104961278616284	0.06773434738773712	-0.04803785316066582	-0.012589541767518508	0.04234681771442691
9887.717261904761	1.0	106.0	9024.719532369994	10003.253103555682	-0.0041	0.0386	0.0084	0.0135	0.0097	0.0077	9964.371326004437	0.001997919247141247	0.04843016435987915	-0.09799754001024225	0.008496051282573141	-0.016183643191635778
9871.658743445294	1.0	107.0	9021.227210832003	9996.530268643382	-0.0049	0.0386	0.0132	0.018	0.0201	-0.006	9948.830632000749	-0.017979191764658675	0.048486041058594276	-0.06082925448526394	-0.08696314608638614	0.04690102868417579
9843.649254623724	1.0	108.0	9007.71617365254	9983.049385792874	-0.0114	0.0275	0.0062	0.0121	0.024	0.0075	9938.259441264328	-0.05755858530737004	0.01924919203492437	0.011649248382976655	0.004252879048288178	0.07128562650241924
9794.36974516369	1.0	109.0	9004.360456878063	9992.240286437489	-0.0067	0.031	0.0015	0.011	0.0086	-0.0076	9954.810329152297	-0.07157623102880852	-0.051888525054924764	0.09914687408372017	-0.010999286192203368	0.0013468153144775314
9801.375679829223	1.0	110.0	9005.700400704945	10001.125716539073	-0.0127	0.011	0.0141	0.0035	0.0077	-0.0106	9958.948484752056	0.05000493447200533	0.0058242288849003334	0.13614661265833908	0.003906317838717292	-0.029736133991566195
9903.864523543793	1.0	111.0	9023.76539016255	10017.965084517195	-0.0145	0.0052	0.0292	0.0033	0.0086	-0.0046	9983.606136975199	0.17602462795111337	0.07194513588655295	-0.048202303848686644	0.04486122702171967	-0.05404975826233633
9853.584411759495	1.0	112.0	9042.909599323957	10014.219533281377	-0.0141	0.0281	0.0319	0.0219	-0.0191	-0.0103	9977.308663856935	0.04032447736803134	0.023085893526503858	-0.10515952511621768	-0.17503556302749118	-0.09598659273449343
9821.397525155895	1.0	113.0	9026.275082987942	9993.520132132968	0.0078	0.0185	0.0266	0.0157	0.0215	-0.0259	9952.93966814587	-0.02127861191761078	-0.09393297848909898	-0.09659873927784834	-0.10979762236978399	0.09377532880436631
9848.576789700255	1.0	114.0	9009.96166495416	9983.816800902847	-0.0019	0.0357	0.0359	0.0246	0.0026	-0.0043	9935.688474601795	-0.08855065908520197	-0.03638386007453889	0.006831223373737224	0.0656416491035353	-0.07192106445404295
